link,tipo,publicado_clasipar,precio,descripcion,titulo,banio,habitaciones,ide,fecha_inserion,publicado_info,ciudad,publicado_facebook,publicado_hendyla,agente_remax,1publicado_clasipar,1publicado_info,1publicado_hendyla,1publicado_facebook,2publicado_clasipar,2publicado_info,2publicado_hendyla,2publicado_facebook,3publicado_clasipar,3publicado_info,3publicado_hendyla,3publicado_facebook,4publicado_clasipar,4publicado_info,4publicado_hendyla,4publicado_facebook,5publicado_clasipar,5publicado_info,5publicado_hendyla,5publicado_facebook,6publicado_clasipar,6publicado_info,6publicado_hendyla,6publicado_facebook,intentos,ano_construccion,mts
https://century21.com.py/propiedad/43234_edificio-en-venta-en-25-de-diciembre-san-pedro-paraguay,edificio,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43151_departamento-en-renta-en-las-mercedes-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43176_departamento-en-pozo-en-venta-en-las-carmelitas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43175_departamento-en-pozo-en-venta-en-las-carmelitas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43172_departamento-en-pozo-en-venta-en-las-carmelitas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43171_departamento-en-pozo-en-venta-en-las-carmelitas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43169_departamento-en-pozo-en-venta-en-las-carmelitas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41717_departamento-en-venta-en-las-lomas-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41714_departamento-en-venta-en-las-lomas-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43212_departamento-en-venta-en-los-laureles-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43209_departamento-en-venta-en-los-laureles-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43207_departamento-en-venta-en-los-laureles-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43206_departamento-en-venta-en-los-laureles-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43205_departamento-en-venta-en-los-laureles-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43204_departamento-en-venta-en-los-laureles-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43203_departamento-en-venta-en-los-laureles-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43202_departamento-en-venta-en-los-laureles-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43201_departamento-en-venta-en-los-laureles-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43200_departamento-en-venta-en-los-laureles-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42075_departamento-en-venta-en-ycua-sati-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43196_departamento-en-pozo-en-venta-en-las-lomas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43195_departamento-en-pozo-en-venta-en-las-lomas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43178_departamento-en-renta-en-mburucuya-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43150_departamento-en-pozo-en-venta-en-ytay-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43166_departamento-en-pozo-en-venta-en-villa-morra-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43165_departamento-en-pozo-en-venta-en-villa-morra-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42533_departamento-en-venta-en-ycua-sati-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42061_departamento-en-venta-en-villa-aurelia-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43140_departamento-en-pozo-en-venta-en-barrio-jara-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43138_oficinas-en-renta-en-salvador-del-mundo-asuncion-paraguay,oficinas,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43134_departamento-en-pozo-en-venta-en-villa-morra-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43110_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43109_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43108_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/43092_casa-en-venta-en-santa-librada-asuncion-paraguay,casa,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42962_departamento-en-venta-en-las-lomas-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42978_terreno-en-venta-en-san-roque-asuncion-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42955_departamento-en-pozo-en-venta-en-villa-morra-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42176_departamento-en-renta-en-las-mercedes-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42843_departamento-en-pozo-en-venta-en-herrera-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42798_departamento-en-venta-en-herrera-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42809_departamento-en-pozo-en-venta-en-herrera-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42787_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42371_departamento-en-pozo-en-venta-en-las-lomas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42731_terreno-en-venta-en-sajonia-asuncion-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42718_terreno-en-venta-en-altos-cordillera-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42707_terreno-en-venta-en-altos-cordillera-paraguay,Sin Tipo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42696_terreno-en-venta-en-altos-cordillera-paraguay,Sin Tipo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42686_terreno-en-venta-en-altos-cordillera-paraguay,Sin Tipo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42676_terreno-en-venta-en-altos-cordillera-paraguay,Sin Tipo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42666_terreno-en-venta-en-altos-cordillera-paraguay,Sin Tipo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42654_departamento-en-pozo-en-venta-en-las-mercedes-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42565_casa-duplex-en-venta-en-las-lomas-asuncion-paraguay,casa-duplex,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42629_departamento-en-pozo-en-venta-en-las-lomas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42618_terreno-en-venta-en-villa-hayes-presidente-hayes-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42566_edificio-en-venta-en-la-encarnacion-asuncion-paraguay,edificio,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42203_casa-en-venta-en-san-cristobal-asuncion-paraguay,casa,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42574_departamento-en-pozo-en-venta-en-herrera-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42508_departamento-en-venta-en-recoleta-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42306_departamento-en-venta-en-herrera-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42443_terreno-en-renta-en-trinidad-asuncion-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42415_terreno-en-venta-en-quiindy-paraguari-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42365_departamento-en-pozo-en-venta-en-las-lomas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42350_departamento-en-pozo-en-venta-en-las-lomas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42122_departamento-en-pozo-en-venta-en-las-lomas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42301_terreno-en-renta-en-itaugua-central-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42276_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42252_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42211_terreno-en-venta-en-trinidad-asuncion-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42215_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41496_departamento-en-venta-en-mburucuya-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42159_terreno-en-venta-en-altos-cordillera-paraguay,Sin Tipo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42149_terreno-en-venta-en-altos-cordillera-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42069_oficinas-en-renta-en-hipodromo-asuncion-paraguay,oficinas,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/42016_inmueble-productivo-en-venta-en-nemby-central-paraguay,inmueble-productivo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41981_terreno-en-venta-en-altos-cordillera-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41953_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41926_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41698_departamento-en-venta-en-san-roque-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41793_departamento-en-venta-en-luque-central-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41752_departamento-en-pozo-en-venta-en-virgen-de-la-asuncion-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41742_departamento-en-pozo-en-venta-en-virgen-de-la-asuncion-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41672_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41643_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41600_departamento-en-pozo-en-venta-en-las-lomas-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41520_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41477_terreno-en-venta-en-lambare-central-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41424_terreno-en-venta-en-villa-hayes-presidente-hayes-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41404_departamento-en-pozo-en-venta-en-fernando-de-la-mora-central-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41394_departamento-en-pozo-en-venta-en-fernando-de-la-mora-central-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41383_departamento-en-pozo-en-venta-en-fernando-de-la-mora-central-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41371_departamento-en-pozo-en-venta-en-fernando-de-la-mora-central-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41359_departamento-en-pozo-en-venta-en-fernando-de-la-mora-central-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41332_departamento-en-pozo-en-venta-en-trinidad-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41104_terreno-en-venta-en-villa-aurelia-asuncion-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41264_departamento-en-pozo-en-venta-en-mbocayaty-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/41203_departamento-en-pozo-en-venta-en-virgen-de-la-asuncion-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40674_casa-en-venta-en-obrero-asuncion-paraguay,casa,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40832_departamento-en-venta-en-herrera-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40964_terreno-en-venta-en-trinidad-asuncion-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40963_terreno-en-venta-en-villa-hayes-presidente-hayes-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40952_departamento-en-pozo-en-venta-en-ycua-sati-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40938_departamento-en-venta-en-villa-aurelia-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40913_departamento-en-venta-en-villa-elisa-central-paraguay,integral,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40796_departamento-en-renta-en-herrera-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40725_casa-en-venta-en-herrera-asuncion-paraguay,casa,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40689_departamento-en-renta-en-ycua-sati-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40577_casa-en-venta-en-recoleta-asuncion-paraguay,casa,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40547_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40409_terreno-en-venta-en-virgen-de-fatima-asuncion-paraguay,terreno,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40436_departamento-en-venta-en-herrera-asuncion-paraguay,departamento,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40419_departamento-en-pozo-en-venta-en-herrera-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40396_departamento-en-pozo-en-venta-en-herrera-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40371_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40329_departamento-en-pozo-en-venta-en-villa-morra-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40313_departamento-en-pozo-en-venta-en-villa-morra-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40296_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40268_departamento-en-pozo-en-venta-en-villa-morra-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40213_casa-en-condominio-en-venta-en-luque-central-paraguay,casa-en-condominio,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40241_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40223_departamento-en-pozo-en-venta-en-herrera-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40192_departamento-en-pozo-en-venta-en-villa-morra-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40175_departamento-en-pozo-en-venta-en-villa-morra-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40166_departamento-en-pozo-en-venta-en-villa-morra-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40142_departamento-en-pozo-en-venta-en-recoleta-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
https://century21.com.py/propiedad/40125_departamento-en-pozo-en-venta-en-villa-morra-asuncion-paraguay,departamento-en-pozo,,,,,,,,14/12/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
